dpmeanW,wpmeanW,wrmeanW,dpmeanB,wpmeanB,wrmeanB,dpsd,wpsd,wrsd,iteration,dpmeanW_trans,dpmeanB_trans,wpmeanW_trans,wpmeanB_trans,wrmeanW_trans,wrmeanB_trans
19.937735990550177,3.656854227294523,5.0293028448674235,16.698603071624373,3.1430089057866493,2.9366217873069473,3.410242654908008,3.150604746046261,3.1705291418721857,11,19.937736000469933,16.698611528550018,4.464964328036095,4.143932586484283,5.99437496163943,4.901776640842884
18.705144145534152,2.000268916226925,5.836454032376304,16.7290732425581,1.0791982348977311,4.702278972237665,3.5992855083707873,3.972183151381617,3.1053614363680935,12,18.705146070437884,16.72910249140018,4.125137831864635,3.729106532767351,6.484181162900876,5.752374985207393
18.99410598450119,2.185599248704245,5.207791867394197,16.924951281841892,2.611326162552971,4.347560262815966,2.9165608970854002,2.994269658102507,3.110645250315774,13,18.994105985212627,16.924951338499834,3.493099203946267,3.7255923535612796,6.0668871998559295,5.552332717654016
19.820308202856104,3.699486202483187,4.336169375253162,17.135550002185532,4.192235688701422,2.2934911891961547,2.6659224332579634,2.815975986026585,3.5842266742772506,14,19.820308202856776,17.13555000332174,4.294283151721276,4.648223723027754,5.892930783238626,4.969105296355612
19.469476539411634,2.41554521811139,5.275069734361085,16.5026248469214,0.9156394527497713,3.7611082273878087,3.0155529536150074,3.877659654836602,3.484565525333356,15,19.469476540376167,16.502625224569076,4.253776608753544,3.591201755096895,6.35667164065312,5.525651924391705
18.758568299819274,1.7174652110274855,3.1181981618917516,16.895123821390175,3.40893156257527,2.736501304842641,3.2930235970025983,3.6310262719213315,3.3390369555390738,16,18.75856841668257,16.89512634814996,3.7434315338463797,4.614263722673815,5.113688265635438,4.950186052561466
19.963339016403758,2.3771793841474316,4.295314603998436,16.82177655319351,3.8194856128174326,2.2784200820170577,2.6933681803311793,2.7146217215720587,3.652243210681794,17,19.96333901640399,16.821776556830596,3.39404827090683,4.3221824530656585,5.922085423557143,5.017585373994633
19.701305231557342,2.513968980275886,5.064943085990844,16.747838207900138,1.3744064959455136,4.491982017290793,3.149453322710065,4.055196752402649,3.0804134145839073,18,19.701305234357505,16.74783911713552,4.424172797999748,3.9127872565664044,5.956610257125163,5.612392757172073
21.67849497497887,2.313414614826867,5.243869975447703,16.39473132174859,3.215280404033804,4.363909240153785,3.2982499607559665,2.9632580293436432,3.3152224929469933,19,21.678494713310524,16.394736995509305,3.538446567174396,4.0650347628609635,6.223977740961961,5.709800853355427
18.814186866326928,1.142055923388977,5.739123401491494,16.446026521686644,1.8006022774638901,2.8388753663537925,2.6033296192147386,5.339892885910682,3.6434632367558613,20,18.814186866331656,16.446026523927703,4.69463468109682,4.927367803032208,6.751930401144177,5.233793305274096
18.294452177351307,2.2868920359074374,2.6195894418286727,16.74323335220417,2.128880854432124,2.203100097245883,3.4801072201322802,3.9499303572936966,3.9614038901023583,21,18.294453558255654,16.743246419978497,4.242746281830078,4.168452760828738,5.39674216797525,5.235690843204636
19.716359492056256,3.5682138685220335,5.753253596017914,16.707975422212368,1.2978377631162519,3.1876235671370847,3.149894102365329,4.529490998199117,3.1578679466406814,22,19.71635949471558,16.70797639864765,5.224188349928584,4.224854177550939,6.457537298013542,5.003028433651039
19.453516292531997,0.49415007727075777,3.123275894550422,16.476682069731233,1.5750277465201052,2.772917951772903,2.9125711318791256,5.378571317389382,3.9324767669225835,23,19.45351629275263,16.476682200315672,4.500963865904497,4.8684336811676046,5.58255192209549,5.4356538779148735
18.973752200669345,4.7188743277922045,3.9206095851946263,17.230742035019645,1.776319727727819,2.879077572464999,3.172406255047463,3.964691491458979,3.564725136953034,24,18.973752221918925,17.230742531983605,5.573968347660385,4.018854029916615,5.6653213420316115,5.188325292178244
20.4717751081084,3.465665302172957,5.7203258656678075,17.032941598486254,2.3389728572027457,4.499026072815382,2.829308527304196,3.0225952216036416,2.6990467461672774,25,20.471775108062197,17.0329416137135,4.262275035198808,3.5955431957556074,6.174975745417709,5.351533093427114
19.1611896635473,0.7380340735044365,4.852948628639179,16.344751125334046,1.1128631451452287,3.715074763750849,2.83796770463595,5.873468022308453,3.1574835501592147,26,19.161189663688,16.34475119632543,4.867448828215549,4.98392589495507,5.878154326013762,5.253490500828355
19.433163751379603,2.293874196497226,4.028434021275494,17.130434420249458,1.4455851803703805,3.3135036895137766,2.983884123963145,3.714879551276469,3.826329883023781,27,19.4331637520555,17.130434503187633,4.078280609257725,3.6862478088301707,5.917893749679887,5.5823474477892105
19.83043128034241,2.5491972691711355,4.951385907546282,16.62555411564712,0.7200571106317407,3.1333199667729725,2.9535552534434504,4.145164733209555,3.461029717938099,28,19.830431280445982,16.62555427081882,4.501614178853388,3.7199174542800444,6.146585974466532,5.216080477654701
19.03574027865693,1.6297697064851784,4.749051741050562,16.830345094529445,1.8411873568366641,3.7353458449517616,2.9717695557910297,5.1863781664400666,3.038639874532986,29,19.035740280097954,16.830345223088212,4.77682932127732,4.855091133917893,5.734280978453927,5.173598218230046
18.892408174459295,2.7328316887759088,4.868598008888869,17.105211472754064,2.361070541498701,3.292382629415962,3.578194668033009,4.446288602208242,3.5307680019402223,30,18.892409397064164,17.105227040296636,4.781056685258196,4.613020044376174,6.147576372577075,5.341605798036088
19.169215861506018,3.303165799574323,2.84472139750482,16.92182832884479,2.490030660609176,2.0228479251399185,3.108622185396432,3.1812425779372613,3.8492455487539585,31,19.169215868146743,16.921828784885356,4.26137432174464,3.792295741852134,5.39918965386355,5.079570877021222
19.40168235555432,1.3660870175459263,5.369628717590468,16.779050297820344,2.3356762779529525,3.981337834004036,3.2815101212168427,4.105070316949059,3.097290534211598,32,19.40168238550584,16.77905305005007,3.946344988412057,4.373777678686244,6.163097861941599,5.344336119223125
20.433513739260206,1.9326482603153246,3.5455292807254133,17.6171397791807,2.8659996570303696,2.9452139431574067,3.445691869181821,4.878357417338241,3.5125021577188598,33,20.43351363420863,17.61714267422159,4.706270579301367,5.091013463819337,5.443931965248841,5.175069032986845
19.65499591444285,0.29822229097929454,6.773231039833626,17.323261984052614,0.3255483103598739,4.105343280294638,3.754500474418213,5.788063720430933,2.8189418067486804,34,19.6549969610452,17.323297661986402,4.685436316736205,4.693718379382143,7.054089620774524,5.206924809651298
19.576437669050048,4.198312544656999,2.6629045616408855,16.701987636479625,2.5464062618868413,2.468354750274016,3.0039465030680774,4.869363761650007,4.288672736910675,35,19.576437669658528,16.701987868626524,5.683173903703431,4.950909494535358,5.674223649309202,5.597738719920246
19.73673694346561,1.900129230671939,5.823456329689612,15.905116906992482,0.9677013139451406,4.083752081881496,3.1417840990247488,4.048766480894223,3.1053190546454723,36,19.736736945681194,15.90512031857372,4.135086459284308,3.742744416925811,6.475081526060017,5.404491377734291
19.306858573709835,1.0317586874210505,5.65728054122804,16.0003605675097,1.4610678919797018,4.490211588317775,3.281922485056904,4.053580738438866,2.872296232760893,37,19.30685861067099,16.000369599030638,3.771821546550987,3.9479469085991212,6.224229213023274,5.465281140368477
19.434526945010557,2.1405330620317264,5.326872366961051,16.74693761144348,2.636529074559821,2.4500253837177106,2.7935424439584424,3.9780527790058517,3.8906999791386814,38,19.434526945043118,16.746937628946526,4.193939673068559,4.431507724833657,6.666694708093239,5.273648842720943
19.246832236784893,3.4034000159651407,5.897883431147591,17.265485471535442,1.2172790827685598,3.940523962448472,3.320958359821161,4.400196675492643,2.413847114421188,39,19.246832299773992,17.265487261602164,5.073518224026318,4.101454482226975,6.174018437989695,4.823712559234135
18.955748703506103,3.738040343634056,6.005201498665185,17.058602895155687,2.3597730681477698,4.8105852907115905,2.772816738968247,3.5318495743959306,3.1982531870539024,40,18.955748703584376,17.058602901842377,4.747633954665839,3.97854101074143,6.656175406806648,5.880902429511328
18.749119059646084,3.551354743855217,4.241134006862278,16.83053397763155,3.827239358380755,2.846287888945232,3.3435066739938613,3.814831769620674,4.665058780457397,41,18.74911925546556,16.83053817318078,4.809328075263957,4.96719530380879,6.663600055275893,6.046968390691325
19.652866757743535,0.5573764132977876,5.120906620997566,17.17723336724871,1.9049707516610745,2.8252518098004926,3.002157402538215,4.800604036573588,2.8678139956593443,42,19.652866758209267,17.177233460484427,4.139329764305286,4.646780401366179,5.855267259148866,4.615247090066697
19.78049071845784,0.5246848599077661,4.73480519672841,16.65340384363924,1.880878258013761,2.781247678794277,2.528197082794491,7.266253585800137,3.6850832345590865,43,19.78049071845788,16.653403844021025,5.444467541816474,5.771540100753224,6.182612648295555,5.242883564189452
19.595441286339344,1.8307712608779032,4.136148703928788,17.57511046281682,0.795332790391741,3.6668169185090025,2.9057109767119997,5.121245288240139,3.5553374839502667,44,19.595441286471033,17.575110476000642,4.813206078837164,4.438486252361295,5.7671393136918585,5.534479189761174
19.739206120953895,3.1324201528406967,4.6344972039575865,16.838715156132793,2.1677424493096797,2.8031713455754113,2.885615792104871,3.8508463287087005,3.680976740725934,45,19.739206121010653,16.838715202571503,4.6018841854405546,4.11556454298767,6.124432366165312,5.248681768020128
19.398219162368033,1.0104946226662475,4.182254313557557,15.922718458162104,1.3464152315035005,2.367358484879188,3.205815577302323,5.168091516572843,3.4880661776711452,46,19.39821917532016,15.922724081208273,4.5433804265633615,4.662756533938465,5.740627912516705,4.920860206460997
19.02965409167258,1.9764229806158464,5.042725146913443,16.838429417913158,2.9461595231750612,2.43859577760697,3.8031758706176766,3.8820597264760583,3.8667089765775375,47,19.02965926501728,16.838513435736655,4.048852648228168,4.524101177386651,6.485807782388141,5.2500951729227125
18.809481195726296,3.7014623893719465,4.726073357560343,16.41079647149222,2.544928992843849,4.40289828311402,3.519033443896835,3.9477916655033716,3.0345890291722344,48,18.809482054939636,16.410823071747913,4.972199988294612,4.365792321643774,5.717702993542419,5.528956908725429
19.03740105334082,2.675653973321176,5.767154662342938,16.815712808875652,1.796671687502876,4.589608631551948,3.390866468883322,4.32564433225718,2.841333730163341,49,19.037401240016433,16.815718988195204,4.678977721998752,4.286287184853913,6.285772182813938,5.5032889974760675
19.249015360249146,1.3074605473059202,6.983603824424883,17.12614649723981,2.214988902111723,3.7145371750384504,3.0007232053569757,4.044731890571859,2.9532776009011354,50,19.249015361588487,17.126146598360513,3.877164385729361,4.27565228529997,7.280911983554847,5.0986099186812615
19.804269183804543,1.4524426640862924,3.822477426023202,16.660166361657662,0.9024273530480365,3.254360275814717,2.809589354388943,4.294924378360606,4.209468967240297,51,19.804269183816,16.660166387613327,4.12054367000146,3.901917326471749,6.113348441266771,5.857335446990285
19.036786130370174,0.5589093062591588,5.398392312031871,16.22782850108916,1.6984787698784882,4.593156094365056,3.021601762866657,3.8429925090346124,3.0331867452899566,52,19.03678613322456,16.22782915857101,3.4261683670029597,3.894213247509543,6.1419920055445365,5.63787516220377
19.43732311154672,4.124089252641759,4.274175708221535,16.557028722094486,2.7935546927249226,2.5883680710741657,3.266824081982529,3.4858986138314223,3.2763953291600205,53,19.43732313507071,16.557032166978843,4.962498763913297,4.173393838151151,5.632660725530693,4.839865490998818
19.204130093025565,2.5035366576885227,3.0757576072983426,16.797590607661924,1.919533319829451,2.4164399531915133,2.978822781887856,3.1172993364690047,4.40187980742867,54,19.204130094116064,16.797590755582803,3.7535234247361275,3.449447770151392,5.932979712959731,5.667883734942384
19.04176551969144,3.3186629174061517,5.471225655928719,17.324668598956197,1.6503561709047703,2.417175380242274,2.922209785950494,5.63295062805655,3.9078215499646043,55,19.041765520385496,17.324668626134038,5.626734621031568,5.033377385989173,6.7639984825599075,5.274529174293342
19.92460185902422,1.4947497954071518,4.368893167669201,17.544608171358924,0.7794670388289338,3.643663145905642,2.987325508025763,5.106795597973412,3.3158856870392643,56,19.924601859099024,17.54460820993126,4.6792926289918935,4.423619616696608,5.713005570072579,5.3393265286239036
20.320425373429902,1.4302323603355866,4.868563663616584,16.776795433118785,1.813521533873393,2.779760775096515,3.087843103693225,3.7354379027376154,3.9165525413681608,57,20.32042537205197,16.77679591230889,3.6952862545854774,3.8658084062532403,6.424319541985218,5.4258177038296385
18.524642101359824,3.844136117187253,5.819900439642447,16.465342868167227,1.2682562378145714,4.199894249307939,3.263046618959209,4.381519072880653,2.8210413151130904,58,18.52464223146355,16.465346718497596,5.285283486017118,4.108259499894297,6.313202413343337,5.261402712980809
19.462933928223904,2.5793194852707235,4.6986775716402205,16.408934454117006,1.7849489253259307,4.072045461309132,2.9113785242430916,5.8223892355813245,3.3905480645620085,59,19.462933928435067,16.40893460104193,5.441807864685513,5.17441817839348,5.950825869868605,5.610522768782971
19.121391289776994,2.763027419411722,5.534180737349797,16.418378629208863,1.9228355356878373,2.8360817867058734,3.2365155201715425,3.8812564439275414,3.3081351917110062,60,19.12139132259431,16.41838196307319,4.4293655968017065,4.02369177315517,6.404175745368857,4.967373905010815
19.82040879185744,1.2806790312906597,5.810840665841659,16.635193098670253,1.6869247079598142,3.100959948062172,2.5411411643592463,4.995618077518996,3.5399593033082937,61,19.82040879185748,16.635193099171634,4.530903443438579,4.6830272338307175,6.731685581148058,5.263887457595551
19.883606959094983,0.9151568792390413,5.1963193161379255,17.292945570235304,2.011907188247735,2.996111348260477,3.59488814198762,4.6614929218195105,3.7279254341181485,62,19.883607057764,17.292959111665468,4.1712789310094855,4.601920371523559,6.476524936429852,5.366784889928645
18.631707667769437,2.530536218805824,4.818833930638117,16.2985765811404,1.18601097611862,2.5172669550004505,3.2181614041600786,4.406832039790497,3.8634590696083557,63,18.631707735032368,16.298580038447028,4.663806571903423,4.093898093771346,6.358369605473616,5.27828514553158
19.831417587326452,1.3579243610886296,4.6529573613580215,16.323971432094336,0.7544635523563535,3.9500194071437766,2.9678035282140285,6.850803867742613,2.8133128882383334,64,19.831417587454002,16.323971751097076,5.494500316691308,5.337289740715424,5.5227990293840925,5.117751332398334
18.703465998477093,3.1436580181918288,5.654449153772582,16.82899804655393,2.728418587714389,3.2119891935238796,2.9569424542259606,3.7268159131295384,3.5661867811811057,65,18.703466000891105,16.82899815570613,4.527299668683252,4.306031265412106,6.647722587772615,5.333364711633543
19.83404021609806,2.5295391833273215,4.509080879507744,17.345165933724243,3.248064488317996,2.0674281464481563,3.3150215091503794,3.041135573139944,4.147086446451494,66,19.834040226205065,17.345167435313893,3.713131507137665,4.136155134769853,6.403089105213057,5.33351815054528
19.10469781189571,1.0906398851236194,5.893307396962808,16.36032042913866,0.991340713725132,4.145554737776652,3.61305954919923,4.692199973361837,2.8970983246867923,67,19.10469895624368,16.36037129738331,4.258241831976498,4.2210382267768995,6.407859958122701,5.2857679207653545
19.824535862494784,2.561229224562527,5.164319478697206,17.11944985661868,3.373123777577352,3.0628071469660556,3.0223125714074337,3.3178162815101353,3.2946743380296764,68,19.82453586278835,17.11944998666494,3.9289980692170934,4.3924751540470215,6.16090240681776,5.054438137640125
19.657260583111213,1.0930806268882152,4.775544070613566,17.013631574143545,1.8994145457022724,4.55745424399587,3.4143342654851483,4.048586002366158,3.5224803228991433,69,19.657260642869144,17.013637099618258,3.7925982202177444,4.1346373896354,6.088559602360899,5.966783702862632
20.50180281726878,1.6587068637920046,5.480379697923297,17.013508710625175,2.948790212879752,3.4510329882167365,2.8440428061630523,4.78177082192378,3.4126460616996948,70,20.50180281720413,17.01350872985488,4.5369672202008715,5.074005038367645,6.43697268573441,5.32235777748459
19.59183867902185,3.6163946776721363,4.977968446006417,16.975070454519695,2.2973784551284973,3.5779859707178807,3.567017196650012,3.8708588318575647,3.5557016203204856,71,19.59183896839504,16.97508765047561,4.879541237581177,4.191762698621297,6.228385605411614,5.492616771943693
18.63710039190872,3.016791791985441,5.710917616421938,15.256933964857378,0.6765656554074786,4.403621235688141,4.010437907324157,5.506899565306558,2.571921223123981,72,18.63713199243066,15.258085859108458,5.460965674131476,4.638849563501836,6.102424785118127,5.2072573731961
19.133445294996246,1.5899618964059825,5.277165632175999,16.40111914675739,0.8737853040377563,2.8684583862228243,3.5161694448680327,5.873074995832848,3.3134651356088263,73,19.13344578475345,16.401145595998212,5.135727012202688,4.909119288446735,6.243619110567148,4.985288408753439
18.161786644305987,2.8024392756566776,4.173903462968431,17.737254994169856,2.369509119886618,2.6319426425690295,3.2414684214086056,6.231060889394651,3.1883815740977095,74,18.161786841248773,17.73725540119781,5.678535635104035,5.542580154484454,5.5139763078035395,4.787721871101265
19.12828093993343,2.5941584171846137,4.9105183162605845,16.392820353293015,2.6300276515953502,2.8435310784769374,3.63380336155238,3.7075094624145124,3.784899791435914,75,19.1282822344102,16.392875575556257,4.223431450732761,4.241815432963574,6.352613852191431,5.347725329971628
20.069861626446762,1.53418874421768,5.171186574027074,16.40871454907345,0.9427901307291715,4.589214768976513,2.977544931058276,3.7002298670755684,3.027740225385108,76,20.069861626386793,16.40871485120336,3.7138368691440062,3.4645385062386698,5.989849172915978,5.631762533622098
19.14961214981843,2.323613565603926,5.123950646574945,16.970959875100466,1.4975884866087965,4.1940868123828245,3.8631351709979525,4.145014454528981,3.4916059127866497,77,19.14961853562194,16.97105919031228,4.395549795929994,4.030614943483238,6.270003816910548,5.7494374315264265
18.991625855868428,2.5216155544343546,5.271828203525425,16.20869487480501,2.6740838862768603,4.101948225896228,3.353020926119091,5.117785954483074,2.7390069169145956,78,18.991625996408533,16.208706147445756,5.078752337437022,5.1396103918820195,5.87754429071044,5.1474291882442484
19.40938746674005,4.213163067486247,3.333886243798358,16.52587406498688,0.6077697422892497,2.4260441788978677,3.560410613058019,4.179363636373215,3.9174832455029986,79,19.409387889381666,16.525903860972296,5.380676341441112,3.703571529524691,5.662839654717379,5.285662387832783
19.242220548348477,2.857050769768534,5.968647742060153,16.45060333523964,2.9454505870321324,3.622118693350386,3.0855061536633714,4.588156558973307,3.174400791385294,80,19.242220552581244,16.45060416256984,4.923057334410362,4.963240590261465,6.616749140371017,5.220508203914366
19.492526830789036,4.325198376534748,4.712047593141598,16.24268260185867,1.0150653303488957,2.4834182749399947,2.820066913923143,4.645562814666052,3.6918527620014583,81,19.492526830832823,16.24268267225435,5.651688500042311,4.197433687902553,6.17493332209202,5.1283952216818935
19.98023656453048,3.0207238786030013,5.825175395882685,16.431276089577825,1.6594657735177638,3.4807664265833167,2.801156154007062,4.287835320294257,3.010018879292315,82,19.980236564531438,16.431276127291476,4.820116486625774,4.201593948119093,6.421478646228803,5.025832033676854
19.57820646402004,2.5618616654030215,5.001924025799951,16.893376611124168,3.1108083731955913,3.142667784215518,2.9044891918959155,4.461384962609405,3.375938909114983,83,19.578206464156306,16.89337666336787,4.712526189829829,4.966788732395742,6.117468330141185,5.15346722058629
19.11381148956711,2.750039169095739,5.843274328136119,15.923020824370235,3.499297031681404,4.175799902445251,3.692344728439918,4.111561760390632,3.3579414392492604,84,19.113813558514106,15.923155687355123,4.576270329982692,4.957564296724045,6.639651132008608,5.640359732777229
18.999312273091235,5.156041604975475,5.21818009817984,17.411640581071016,3.046795561545172,2.8818570586249623,3.3500168747148056,3.5004325754795733,3.353538034991348,85,18.999312407677134,17.41164240054563,5.665580175172861,4.323107167324298,6.233590150212832,5.022621596128079
19.307715655672816,1.809534545387759,4.072085176663041,16.79698024180228,1.1724212363259983,2.4053720514863604,3.568877754065688,4.0008728801238895,3.8606275349316572,86,19.30771621218336,16.797002287892283,4.0600523893588205,3.788697403837443,5.965626522621607,5.232364477445555
19.35063723067316,4.063044282838425,5.264796503574345,16.554836167256155,2.944081961024947,2.3468267308419586,3.9345840762621203,3.894134685772358,4.424283901503991,87,19.350644371468633,16.55506084048795,5.148615201936363,4.530992406050032,7.011324457587834,5.659102215918191
18.561424583795883,3.485767392126612,3.5542219605065157,16.47780249881044,2.552262581873088,2.4666565333931314,2.8658718768181846,3.876296282051636,3.592077972756678,88,18.561424584684936,16.47780257459371,4.8100097693317485,4.320068625295622,5.509606757546385,5.042396097216267
19.563796251901355,3.5260104168605535,5.331618507692252,16.80224394294938,2.942670352356495,3.6598183398655797,3.0105823628941364,3.239740960859261,3.31780599163377,89,19.56379625259525,16.802244149870763,4.436819547196814,4.086310357654089,6.280712952775602,5.348643585913861
19.338494374298747,2.221944808316745,4.464379509346437,16.851902091564746,2.194588946709308,3.761432042393269,2.7632745132135055,5.348890993642804,3.2182433161587776,90,19.338494374323474,16.851902100815753,5.0867662525911745,5.0766110158582185,5.695129181664628,5.322755030583592
19.60277418857131,3.437526509935454,5.329250099272963,16.276279757795002,1.8079739870953548,2.6669887643889565,3.3407419446629167,5.19097190968729,3.376703588090888,91,19.602774222339242,16.276289097756187,5.48664149938317,4.8453770845716,6.318061231932751,4.951447097367193
19.392292418085248,3.2749434797261463,3.8860157082087974,16.591488070909907,1.8695868591074483,2.3366507892853337,2.866298054904285,4.498632345829687,4.065521477862491,92,19.392292418209834,16.591488131500547,5.066169431257931,4.435589739125219,6.0321344310484815,5.36923192029842
18.04162112919248,2.357028434902983,4.757706878314193,16.12902861356887,0.8565809322850787,4.087046763612676,2.9099852989937167,5.358720689015852,3.4415398768292564,93,18.041621134415067,16.129028861213186,5.142251619947852,4.608759322926773,6.02076458808642,5.6564813753158045
19.932761991870798,1.6854934060366924,5.721316170920367,15.905085399184035,0.6321158003516918,2.5855804387769528,2.8802140279702386,5.603050534241873,3.9470927180757585,94,19.93276199188346,15.905085673672113,5.029619599337638,4.681535641637831,6.942017130107727,5.371828489139316
18.197986784338205,0.4767921988459542,4.605510115139462,16.511585953033094,1.4932431419644592,3.3405336234729073,3.5539269420325703,3.9217786496184592,3.1260834597081564,95,18.197989645955918,16.51161508682894,3.4567575403391206,3.863425263497911,5.710140945335272,5.048670764877917
19.013282789404165,3.3586149284452014,4.826291313762268,16.423253763430935,0.9308781781773913,3.5481478350379203,3.535723274359067,5.474625534917691,3.3717049273766886,96,19.013283499300577,16.423282891607723,5.577373850748917,4.7031897120669095,6.010989909409049,5.3364012095978035
19.494231729107625,2.683748048252539,5.5366981261753825,17.244906877238485,1.8661387447814528,2.2500552135091536,2.8991628860771033,4.112000491514838,3.705700433494607,97,19.49423172926766,17.2449069012369,4.54425590516059,4.165387135930265,6.666180776995613,5.049447352639397
19.376870608097722,2.398855044515606,3.5840228661514546,17.216917384612742,3.4860196783960324,4.6059218163239635,2.791050551602218,2.9212595620050448,3.7544426362765355,98,19.376870608134237,17.216917390691723,3.5545855648505134,4.2126883275866565,5.649364599772543,6.162651176121108
19.73484292416792,5.197611910292455,4.546755729973724,16.59553932970165,2.223865158289078,2.802962817091334,3.498265413252043,3.871559468360782,3.9695050501059486,99,19.734843023554014,16.5955574380298,5.835214561104815,4.157095480563872,6.290038370686029,5.4773185456734295
19.782499600875,3.5225939505221304,4.87181866386603,16.040321143257433,2.001225939607561,3.0567318889798507,3.2030790370246947,4.023625417680231,3.9345766599900016,100,19.782499604683743,16.040325723468122,4.918408071673175,4.162540704555036,6.439200928297489,5.555717693518092
20.254858562110826,2.008641187818639,5.277850344464585,16.396528664486965,2.1551389506798375,4.2943331081712905,3.3895058425623548,3.789272105001132,3.1650075245186717,101,20.25485852809218,16.39653987490946,3.9958990145563313,4.065045601935699,6.146914005112258,5.562253858064862
19.189348311178613,3.160365826628496,5.0431600163433945,16.634771894277122,3.118747240201449,2.8698369926528655,2.5462459741536847,2.969601790524803,3.3643957808671567,102,19.18934831117908,16.634771894825125,4.034859860949677,4.009063810474601,6.134250353047354,5.026099570153865
19.78337772196872,0.7401714438243585,6.537657842617387,16.576188162029165,1.7131741467019452,3.921417208468925,3.5173491705031985,4.282270882075818,2.9582938182481824,103,19.78337781740801,16.57620926736388,3.830736828467386,4.220354089598448,6.925892968812288,5.209510904326766
19.739245182999788,0.35659752563402175,5.031763207990769,16.67670292911612,3.7311988434205112,3.2875117738320694,3.7156969299738267,4.065649244955973,3.478837928971191,104,19.739245768016154,16.676765557133972,3.524020127729444,5.055747475724171,6.206320373996812,5.298837082208269
20.87455191624549,1.7580553584573895,4.673692490705548,16.815911997179306,1.5090352788201846,3.4988519751747353,2.7944984827086454,4.087945037410577,3.6910927298186116,105,20.874551916171168,16.815912012463045,4.100627774635405,3.993583342163148,6.153269355253074,5.560716494455543
20.247676784132565,2.807699449163666,5.9306682322529625,16.513708997393547,1.573267904615012,4.17318639445118,3.130658967935882,4.663731492141556,2.960667631886317,106,20.247676782329673,16.513710131532406,4.944978455184245,4.425511519052371,6.469610601699305,5.347117583788211
20.5950641967859,1.9054920551969448,5.36957177041365,16.77392149451454,2.458689063657944,4.374856708855263,3.2298661400173687,3.5857106056953203,2.7456731933859064,107,20.59506417998871,16.773923286657023,3.7963788332179877,4.067742983701033,5.949081404520721,5.309226305609673
18.871438381684275,0.9244367750647028,5.2871014586893494,16.756489702717577,1.0960471863944725,3.935389057007961,3.0529228130015196,6.698476608698247,2.9873366726919848,108,18.871438387779207,16.7564900526254,5.318201229244244,5.364169320595159,6.039697303257206,5.238440389777436
19.511534920140875,2.1026103737253865,6.232007847036651,15.924036041930233,1.7467418585261354,3.394599928812194,2.97689576029047,5.362515867789795,3.2865987829004553,109,19.511534920636862,15.924036768396993,5.049885361887756,4.920583578390417,6.867129689543853,5.198322394886836
